partNumber,name,category,sourceCategory,material
60305,Braille Brick 2 x 4 with 2 Studs ⠡,bricks,Bricks Special,Plastic
60305pr0001,Braille Brick 2 x 4 with 2 Studs ⠡ and 'Â 1' print,bricks,Bricks Special,Plastic
60305pr0002,Braille Brick 2 x 4 with 2 Studs ⠡ and 'au' print,bricks,Bricks Special,Plastic
60305pr0003,Braille Brick 2 x 4 with 2 Studs ⠡ and 'Â' print,bricks,Bricks Special,Plastic
60305pr0004,Braille Brick 2 x 4 with 2 Studs ⠡ and 'Å' print,bricks,Bricks Special,Plastic
60311,Braille Brick 2 x 4 with 3 Studs ⠣,bricks,Bricks Special,Plastic
60311pr0001,Braille Brick 2 x 4 with 3 Studs ⠣ and 'Ê 2' Print,bricks,Bricks Special,Plastic
60311pr0002,Braille Brick 2 x 4 with 3 Studs ⠣ and 'eu' Print,bricks,Bricks Special,Plastic
60311pr0004,Braille Brick 2 x 4 with 3 Studs ⠣ and 'Ê' Print,bricks,Bricks Special,Plastic
60312,Braille Brick 2 x 4 with 3 Studs ⠩,bricks,Bricks Special,Plastic
60312pr0001,Braille Brick 2 x 4 with 3 Studs ⠩ and 'Î 3' print,bricks,Bricks Special,Plastic
60312pr0002,Braille Brick 2 x 4 with 3 Studs ⠩ and 'ei' print,bricks,Bricks Special,Plastic
6032,Brick Special Octagonal 2 x 3 x 1 2/3 Sloped,bricks,Bricks Special,Plastic
60329,Braille Brick 2 x 4 with 4 Studs ⠹,bricks,Bricks Special,Plastic
60329pr0001,Braille Brick 2 x 4 with 4 Studs ⠹ and 'Ô 4' print,bricks,Bricks Special,Plastic
60329pr0002,Braille Brick 2 x 4 with 4 Studs ⠹ and 'ch' print,bricks,Bricks Special,Plastic
60329pr0003,Braille Brick 2 x 4 with 4 Studs ⠹ and 'Ô' print,bricks,Bricks Special,Plastic
60330,Braille Brick 2 x 4 with 3 Studs ⠱,bricks,Bricks Special,Plastic
60330pr0001,Braille Brick 2 x 4 with 3 Studs ⠱ and 'Û 5',bricks,Bricks Special,Plastic
60330pr0002,Braille Brick 2 x 4 with 3 Studs ⠱ and 'sch',bricks,Bricks Special,Plastic
60331,Braille Brick 2 x 4 with 4 Studs ⠫,bricks,Bricks Special,Plastic
60331pr0001,Braille Brick 2 x 4 with 4 Studs ⠫ and 'Ë 6' print,bricks,Bricks Special,Plastic
60331pr0002,Braille Brick 2 x 4 with 4 Studs ⠫ and 'À' print,bricks,Bricks Special,Plastic
60332,Braille Brick 2 x 4 with 5 Studs ⠻,bricks,Bricks Special,Plastic
60332pr0001,Braille Brick 2 x 4 with 5 Studs ⠻ and 'Ï 7' print,bricks,Bricks Special,Plastic
60332pr0002,Braille Brick 2 x 4 with 5 Studs ⠻ and 'Ñ' print,bricks,Bricks Special,Plastic
60339pr0001,Body Pufferfish with Mrs. Puff Print (SpongeBob),minifigures,Minifigs,Plastic
60339pr0002,Body Pufferfish with Mrs. Puff with Pink Flower Print (SpongeBob),minifigures,Minifigs,Plastic
60340,Legs Mrs. Puff (SpongeBob),minifigures,Minifig Lower Body,Plastic
6035,Light Brick 1 x 2 with Single Side Light,technic,Electronics,Plastic
60364apr0001,"Duplo Animal Monkey with Curly Tail, Bright Light Orange Face Print",bricks,"Duplo, Quatro and Primo",Plastic
60364apr0002,Duplo Animal Monkey with Curly Tail - Dark Bluish Gray Face Print,bricks,"Duplo, Quatro and Primo",Plastic
60364apr0003,Duplo Animal Monkey with Curly Tail - Nougat Face with Hair Details Print,bricks,"Duplo, Quatro and Primo",Plastic
60364bpr0001,"Duplo Animal Monkey with Curly Side Tail, Bright Light Orange Face Print",bricks,"Duplo, Quatro and Primo",Plastic
60364bpr0002,Duplo Animal Monkey with Curly Side Tail - Nougat Face with Hair Details Print,bricks,"Duplo, Quatro and Primo",Plastic
60364bpr0009,Duplo Animal Monkey with Curly Side Tail - Nougat Face with Tan Hair Details Print,bricks,"Duplo, Quatro and Primo",Plastic
6036833,"Poster, Duplo, Creative Cars",technic,Gear Parts,Cardboard/Paper
6037,Brick Special Octagonal 2 x 2 x 3 1/3,bricks,Bricks Special,Plastic
6037264,"Comic Book, Super Heroes, DC Universe (6037264 / 6037268)",technic,Gear Parts,Cardboard/Paper
6037281,"Comic Book, Super Heroes, DC Universe",technic,Gear Parts,Plastic
6037284,"Comic Book, Super Heroes, Marvel",technic,Gear Parts,Plastic
6037288,"Comic Book, Super Heroes, Marvel",technic,Gear Parts,Plastic
6037292,"Comic Book, Super Heroes, DC Comics",technic,Gear Parts,Plastic
60373,Panel 3 x 3 x 5 Quarter Round with 2 1 x 2 Arches (Tree),bricks,Panels,Plastic
60387,Sticker Sheet for Set 75936-1,special,Stickers,Plastic
6039,"Cone 2 x 2 x 1 2/3 Octagonal, Open Stud",bricks,Bricks Round and Cones,Plastic
6039421,"Trading Card, Batman - Mr. Freeze",technic,Gear Parts,Cardboard/Paper
6039433,"Trading Card, Batman - The Riddler",technic,Gear Parts,Cardboard/Paper
6039462,"Trading Card, Batman - Two-Face",technic,Gear Parts,Cardboard/Paper
6039463,"Trading Card, Batman - The Joker",technic,Gear Parts,Cardboard/Paper
6039476,"Poster, 2013 Minifigure Gallery / Battle of Geonosis",technic,Gear Parts,Plastic
6039945,"Poster, 2013 Minifigure Gallery / Jabba's Sail Barge with Desert Skiff",technic,Gear Parts,Plastic
603pr0001,HO Scale Citroën DS19,special,HO Scale,Plastic
604,Window 1 x 6 x 3 Panorama,bricks,Windows and Doors,Plastic
6040,Propeller Housing,special,Transportation - Sea and Air,Plastic
60400,Sticker Sheet for Set 7786-1,special,Stickers,Plastic
60401,Sticker Sheet for Set 7787-1,special,Stickers,Plastic
60402,Sticker Sheet for Set 8273-1,special,Stickers,Plastic
6041,Propeller 3 Blade 3 Diameter with Axle Cross,special,Transportation - Sea and Air,Plastic
6042,Brick Special Octagonal 2 x 2 x 3 1/3 with Side Studs,bricks,Bricks Special,Plastic
60423,Sticker Sheet 1 for Set 40346-1,special,Stickers,Plastic
60424,Sticker Sheet 2 for Set 40346-1,special,Stickers,Plastic
6043,Brick Special Octagonal 2 x 2 x 3 1/3 Corner,bricks,Bricks Special,Plastic
6043191poster,"Poster, Legends of Chima: The Lion CHI Temple",technic,Gear Parts,Cardboard/Paper
6043632,Design Handbook MBA KIT 10,technic,Gear Parts,Plastic
6043634,Design Handbook MBA KIT 11,technic,Gear Parts,Plastic
6043635,Design Handbook MBA KIT 12,technic,Gear Parts,Plastic
60436pr0001,"Animal, Reindeer Baby with Dark Brown Antlers print",special,Animals / Creatures,Plastic
6044,Slope 53° 3 x 1 x 3 1/3 with Studs on Slope,slopes,Bricks Sloped,Plastic
604547,Tool Hammer Cross Pein [3-Rib Handle],minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604548,Tool Oil Can [Ribbed Handle],minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604549,"Tool Drill / Impact Wrench, Cordless Electric",minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604550,Tool Screwdriver with Wide Head [3-Rib Handle],minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604551,Tool Wrench / Spanner Open End [3-Rib Handle],minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604552,"Tool Wrench / Spanner, Box [3-Rib Handle]",minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604553,Tool Wrench 4-Way Lug,minifigures,"Minifig Shields, Weapons, & Tools",Plastic
6046,Bar 9 x 13 Grille,special,"Bars, Ladders and Fences",Plastic
604614,Tool Wrench / Spanner Adjustable,minifigures,"Minifig Shields, Weapons, & Tools",Plastic
604615,Tool Ratchet / Socket Wrench,minifigures,"Minifig Shields, Weapons, & Tools",Plastic
60463,"Neckwear Cape, Two Long Tails, One Hole",minifigures,Minifig Neckwear,Cloth
60466,Sticker Sheet for Set 70418-1,special,Stickers,Plastic
60467,Sticker Sheet for Set 70419-1,special,Stickers,Plastic
60468,Sticker Sheet for Set 70420-1,special,Stickers,Plastic
6046913,"Comic Book, Super Heroes, Marvel, Iron Man 3 (6046913 / 6046915)",technic,Gear Parts,Cardboard/Paper
6046930,"Comic Book, Super Heroes, Marvel, Iron Man 3 (6046930 / 6046931)",technic,Gear Parts,Cardboard/Paper
60470a,Plate Special 1 x 2 with Clips Horizontal [Thick U-Clips],plates,Plates Special,Plastic
60470b,Plate Special 1 x 2 with Clips Horizontal [Open O Clips],plates,Plates Special,Plastic
60471,"Hinge Plate 1 x 2 Locking with 2 Fingers on Side, 9 Teeth",special,"Hinges, Arms and Turntables",Plastic
6047160,"Comic Book, City, for Set 60023-1",technic,Gear Parts,Cardboard/Paper
6047357,"Comic Book, Super Heroes, DC Universe, Man of Steel (6047357/ 6047359)",technic,Gear Parts,Cardboard/Paper
60474,Plate Round 4 x 4 with Pin Hole,plates,Plates Round Curved and Dishes,Plastic
6047512,"Comic Book, Super Heroes, DC Universe, Man of Steel (6047512/ 6047513)",technic,Gear Parts,Cardboard/Paper
60475a,"Brick Special 1 x 1 with Clip Vertical [Thick U Clip, Solid Stud]",bricks,Bricks Special,Plastic
60475b,"Brick Special 1 x 1 with Clip Vertical [Open O Clip, Hollow Stud]",bricks,Bricks Special,Plastic
60476,Brick Special 1 x 1 with Clip Horizontal,bricks,Bricks Special,Plastic
60477,Slope 18° 4 x 1,slopes,Bricks Sloped,Plastic
60477pr0001,Slope 18° 4 x 1 with Black 'Fender' print,slopes,Bricks Sloped,Plastic
60478,Plate Special 1 x 2 with Handle on End [Closed Ends],plates,Plates Special,Plastic
60479,Plate 1 x 12,plates,Plates,Plastic
60481,Slope 65° 2 x 1 x 2,slopes,Bricks Sloped,Plastic
60481pr0001,"Slope 65° 2 x 1 x 2 with Light Bluish Grey Star, Medium Blue Triangle print",slopes,Bricks Sloped,Plastic
60483,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,technic,Technic Beams,Plastic
60483pr0001,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole with Lamborghini Symbol print,technic,Technic Beams,Plastic
60483pr0002,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole with Silver 'P1' print,technic,Technic Beams,Plastic
60484,Technic Beam 3 x 3 T-Shape Thick,technic,Technic Beams,Plastic
60485,Technic Axle 9,technic,Technic Axles,Plastic
6048a,"Arm Piece with Pin, 2 Fingers",special,"Hinges, Arms and Turntables",Plastic
6048c,"Arm Piece with Pin, 2 Fingers and Outside Thread Grooves",special,"Hinges, Arms and Turntables",Plastic
60491,Sticker Sheet for Set 7721-1,special,Stickers,Plastic
60497,Sticker Sheet for Set 4981-1,special,Stickers,Plastic
60499,Sticker Sheet for Set 4982-1,special,Stickers,Plastic
604a,"Window 1 x 6 x 3 Panorama (old type) with Solid Studs, no Glass",bricks,Windows and Doors,Plastic
604ac01,Window 1 x 6 x 3 Panorama (old type) with Solid Studs and Fixed Glass,bricks,Windows and Doors,Plastic
604b,Window 1 x 6 x 3 Panorama with Top Holes,bricks,Windows and Doors,Plastic
604c,"Window 1 x 6 x 3 Panorama, without Glass for Slotted Bricks",bricks,Windows and Doors,Plastic
604c01,Window 1 x 6 x 3 Panorama with Glass and Hollow Studs,bricks,Windows and Doors,Plastic
604mi,Minitalia Window 1 x 6 x 3 Panorama with 12 Panes,bricks,Windows and Doors,Plastic
6050,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3",special,Transportation - Sea and Air,Plastic
60502,Sticker Sheet for Set 70421-1,special,Stickers,Plastic
60503,Sticker Sheet for Set 70422-1,special,Stickers,Plastic
6051,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3, Top",special,Transportation - Sea and Air,Plastic
6051c02,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3 with Blue Top [Complete Assembly]",special,Transportation - Sea and Air,Plastic
6051c03,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3 with Black Top [Complete Assembly]",special,Transportation - Sea and Air,Plastic
6051c04,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3 with Green Top [Complete Assembly]",special,Transportation - Sea and Air,Plastic
6051c05,"Boat Hull Section, Small Bow 12 x 12 x 5 1/3 with Dark Gray Top [Complete Assembly]",special,Transportation - Sea and Air,Plastic
6052,"Boat Hull Section, Small Stern 14 x 12 x 5 1/3, Base",special,Transportation - Sea and Air,Plastic
60524,Sticker Sheet for Set 70423-1,special,Stickers,Plastic
60525,Sticker Sheet 1 for Set 70424-1,special,Stickers,Plastic
60527,Sticker Sheet 1 for Set 70425-1,special,Stickers,Plastic
6053,"Boat Hull Section, Small Stern 14 x 12 x 5 1/3, Top",special,Transportation - Sea and Air,Plastic
6053c02,Boat Hull Small Stern 14 x 12 x 5 1/3 with Blue Top [Complete Assembly],special,Transportation - Sea and Air,Plastic
6053c03,Boat Hull Small Stern 14 x 12 x 5 1/3 with Black Top [Complete Assembly],special,Transportation - Sea and Air,Plastic
6053c04,"Boat Hull Section, Small Stern 14 x 12 x 5 1/3 with Green Top [Complete Assembly]",special,Transportation - Sea and Air,Plastic
6053c05,Boat Hull Small Stern 14 x 12 x 5 1/3 with Dark Gray Top [Complete Assembly],special,Transportation - Sea and Air,Plastic
6054,"Boat Hull Section, Small Middle 8 x 12",special,Transportation - Sea and Air,Plastic
6055,Panel 6 x 6 x 6 Corner with Arched Window,bricks,Panels,Plastic
6056,Brick Special 2 x 2 x 6 with Groove,bricks,Bricks Special,Plastic
6057,"Boat, Mast Rigging Short 16 x 5",special,Transportation - Sea and Air,Plastic
6058,Wedge Sloped Inverted 11 x 4 x 2 2/3 Cockpit,bricks,Bricks Wedged,Plastic
60581,Panel 1 x 4 x 3 [Side Supports / Hollow Studs],bricks,Panels,Plastic
60581pr0001,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] Race Screen Print,bricks,Panels,Plastic
60581pr0002,Panel 1 x 4 x 3 with Pink '+' and Blue Paw Print,bricks,Panels,Plastic
60581pr0003,"Panel 1 x 4 x 3 (Side support / hollow stud) with '1 95', '2 20' and '3 36' Print",bricks,Panels,Plastic
60581pr0004,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] Rust-eze print,bricks,Panels,Plastic
60581pr0005,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Tow Maters Welcome print,bricks,Panels,Plastic
60581pr0006,"Panel 1 x 4 x 3 (Side support / hollow stud) with 'Your Speed', and Digital Display '193' (Panel 1 x 4 x 3 with Side Supports - Hollow Studs with '193' and 'YOUR SPEED' Speedometer) Print",bricks,Panels,Plastic
60581pr0007,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Sign with 4 Ice Cream Cones and Prices Print,bricks,Panels,Plastic
60581pr0008,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Batwing Jet Graphic, Green ""1"", Orange ""2"", Red ""3"" Print",bricks,Panels,Plastic
60581pr0009,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Lightning McQueen Piston Cup Print,bricks,Panels,Plastic
60581pr0010,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Lightning McQueen Print,bricks,Panels,Plastic
60581pr0011,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with 95 Print,bricks,Panels,Plastic
60581pr0012,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Lightning Bolt Print,bricks,Panels,Plastic
60581pr0013,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Red, Pink and Blue Rainbow Arc Print",bricks,Panels,Plastic
60581pr0014,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Hubble Space Telescope Image Print,bricks,Panels,Plastic
60581pr0015,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with White/Medium Blue Unicorn Cake on Wheels on Coral Background print,bricks,Panels,Plastic
60581pr0016,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Safe Door print,bricks,Panels,Plastic
60581pr0017,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Jurassic World Logo, Claw Marks print",bricks,Panels,Plastic
60581pr0018,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with 'Vestas' Print,bricks,Panels,Plastic
60581pr0019,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Schematic Blue Print Death Star print,bricks,Panels,Plastic
60581pr0020,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Diamond in Frame print,bricks,Panels,Plastic
60581pr0021,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Central Perk Menu print,bricks,Panels,Plastic
60581pr0022,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Florida 500, Graphs and Car Technic Schematics print",bricks,Panels,Plastic
60581pr0023,"Panel 1 x 4 x 3 [Side Supports] with 'JAIL', Sheriff Badge, and Troll Print",bricks,Panels,Plastic
60581pr0024,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Lightning Bolt Print,bricks,Panels,Plastic
60581pr0025,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with 95 Print,bricks,Panels,Plastic
60581pr0026,Panel 1 x 4 x 3 with Side Supports with Egyptian Pharaoh print,bricks,Panels,Plastic
60581pr0027,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Grocery Basket, Carrot, Apple, Strawberry, Bee Print",bricks,Panels,Plastic
60581pr0028,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Fire Logo Print,bricks,Panels,Plastic
60581pr0029,"Panel 1 x 4 x 3 with Mirror, Dark Pink Sides with Lamps, Dark Purple Stars print",bricks,Panels,Plastic
60581pr0030,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Spider/Bug Shooting Lime Web Print,bricks,Panels,Plastic
60581pr0031,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Dog, Cat, Coral Heart print",bricks,Panels,Plastic
60581pr0032,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Skating Minifigures, Thermometer -6 Deg. print",bricks,Panels,Plastic
60581pr0033,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Dark Purple/Magenta Rocks print,bricks,Panels,Plastic
60581pr0034,"Panel 1 x 4 x 3 with Lavender Screen, Spider-Man, Green Goblin, Spider-Gwen print",bricks,Panels,Plastic
60581pr0035,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Bright Pink/Medium Blue Message Board, Food Bags, Jar, Yarn print",bricks,Panels,Plastic
60581pr0036,Panel 1 x 4 x 3 with Dark Turquoise Star of Life print,bricks,Panels,Plastic
60581pr0037,"Panel 1 x 4 x 3 with Computer Screen, Crystal, Battery print",bricks,Panels,Plastic
60581pr0038,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Computer Screen, Red Shadow Schematics print",bricks,Panels,Plastic
60581pr0039,"Panel 1 x 4 x 3 with Hotdog, Taco, Slushy with Prices print",bricks,Panels,Plastic
60581pr0040,"Panel 1 x 4 x 3 with Red Screes, Newscaster, Villain print",bricks,Panels,Plastic
60581pr0041,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Photo of Lavender Swaddled Baby, Yellow Stars on Wallpaper print",bricks,Panels,Plastic
60581pr0042,"Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Nougat Window, Green Tree, Medium Blue Background print",bricks,Panels,Plastic
60581pr9993,"Panel 1 x 4 x 3 with Tan Notice Board, Notes print",bricks,Panels,Plastic
60581pr9994,"Panel 1 x 4 x 3 with Kitten Mobile, Clouds on Bright Light Blue Background print",bricks,Panels,Plastic
60581pr9995,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with 'STYLE TASTE CLASS' Print,bricks,Panels,Plastic
60581pr9996,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Black and Yellow Fire Logo Print,bricks,Panels,Plastic
60581pr9997,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Lightning McQueen Print,bricks,Panels,Plastic
60581pr9998,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with Gold 'THE UNITED TRINITY' and 'BEST LAW CHARLTON' Print,bricks,Panels,Plastic
60581pr9999,Panel 1 x 4 x 3 [Side Supports / Hollow Studs] with QR Code Print,bricks,Panels,Plastic
6058351,"Trading Card, Legends of Chima Deck #2: 206 - Eris",technic,Gear Parts,Cardboard/Paper
6058353,"Trading Card, Legends of Chima Deck #2: 207 - Shreekor 420",technic,Gear Parts,Cardboard/Paper
6058358,"Trading Card, Legends of Chima Deck #2: 208 - Chi Fangius",technic,Gear Parts,Cardboard/Paper
6058363,"Trading Card, Legends of Chima Deck #2: 209 - Jabaka",technic,Gear Parts,Cardboard/Paper
6058366,"Trading Card, Legends of Chima Deck #2: 210 - Awakenor",technic,Gear Parts,Cardboard/Paper
6058367,"Trading Card, Legends of Chima Deck #2: 211 - Gorzan",technic,Gear Parts,Cardboard/Paper
6058369,"Trading Card, Legends of Chima Deck #2: 212 - Junglerulor X",technic,Gear Parts,Cardboard/Paper
6058370,"Trading Card, Legends of Chima Deck #2: 213 - Chi Dentor",technic,Gear Parts,Cardboard/Paper
6058371,"Trading Card, Legends of Chima Deck #2: 214 - Warax",technic,Gear Parts,Cardboard/Paper
6058372,"Trading Card, Legends of Chima Deck #2: 215 - Nitronox",technic,Gear Parts,Cardboard/Paper
6058373,"Trading Card, Legends of Chima Deck #2: 201 - Shadowind",technic,Gear Parts,Cardboard/Paper
6058374,"Trading Card, Legends of Chima Deck #2: 202 - Darkor Defendor",technic,Gear Parts,Cardboard/Paper
6058375,"Trading Card, Legends of Chima Deck #2: 203 - Shadowar Maximus",technic,Gear Parts,Cardboard/Paper
6058376,"Trading Card, Legends of Chima Deck #2: 204 - Fangius",technic,Gear Parts,Cardboard/Paper
6058377,"Trading Card, Legends of Chima Deck #2: 205 - Awakenor",technic,Gear Parts,Cardboard/Paper
6058378,"Trading Card, Legends of Chima Deck #2: 216 - Scolder",technic,Gear Parts,Cardboard/Paper
6058379,"Trading Card, Legends of Chima Deck #2: 217 - Nightstingor",technic,Gear Parts,Cardboard/Paper
6058380,"Trading Card, Legends of Chima Deck #2: 218 - Chi Venomor",technic,Gear Parts,Cardboard/Paper
6058381,"Trading Card, Legends of Chima Deck #2: 219 - Venomor",technic,Gear Parts,Cardboard/Paper
6058382,"Trading Card, Legends of Chima Deck #2: 220 - Toxinator",technic,Gear Parts,Cardboard/Paper
6058383,"Trading Card, Legends of Chima Deck #2: 221 - Sparratus",technic,Gear Parts,Cardboard/Paper
6058384,"Trading Card, Legends of Chima Deck #2: 222 - Nightcrawlor VI",technic,Gear Parts,Cardboard/Paper
